Index,TrainVideoCount,KnowledgeGraphId,Name,WikiUrl,Vertical1,Vertical2,Vertical3,WikiDescription
991,1165,/m/09777,Salmon,https://en.wikipedia.org/wiki/Salmon,Food & Drink,Science,,"Salmon /ˈsæmən/ is the common name for several species of ray-finned fish in the family Salmonidae. Other fish in the same family include trout, char, grayling and whitefish. Salmon are native to tributaries of the North Atlantic and Pacific Ocean. Many species of salmon have been introduced into non-native environments such as the Great Lakes of North America and Patagonia in South America. Salmon are intensively farmed in many parts of the world. Typically, salmon are anadromous: they are born in fresh water, migrate to the ocean, then return to fresh water to reproduce. However, populations of several species are restricted to fresh water through their lives. Various species of salmon display anadromous life strategies while others display freshwater resident life strategies. Folklore has it that the fish return to the exact spot where they were born to spawn; tracking studies have shown this to be mostly true. A portion of a returning salmon run may stray and spawn in different freshwater systems. The percent of straying depends on the species of salmon. Homing behavior has been shown to depend on olfactory memory."
996,1162,/m/026pc7x,Torte,https://en.wikipedia.org/wiki/Torte,Food & Drink,,,"A torte /ˈtɔːrt/ or /ˈtɔːrtə/ is a rich, usually multilayered, cake that is filled with whipped cream, buttercreams, mousses, jams, or fruits. Ordinarily, the cooled torte is glazed and garnished. Tortes are commonly baked in a springform pan. A torte may be made with bizcochuelo base or with little to no flour, but instead with ground nuts or breadcrumbs, as well as sugar, eggs, and flavorings. It can be covered with meringue and almonds."
1005,1162,/m/0hf2p,Mini,https://en.wikipedia.org/wiki/Mini,Autos & Vehicles,,,"The Mini is a small economy car produced by the English based British Motor Corporation and its successors from 1959 until 2000. The original is considered an icon of 1960s British popular culture. Its space-saving transverse engine front-wheel drive layout – allowing 80 percent of the area of the car's floorpan to be used for passengers and luggage – influenced a generation of car makers. In 1999 the Mini was voted the second most influential car of the 20th century, behind the Ford Model T, and ahead of the Citroën DS and Volkswagen Beetle. This distinctive two-door car was designed for BMC by Sir Alec Issigonis. It was manufactured at the Longbridge and Cowley plants in England, the Victoria Park/Zetland British Motor Corporation factory in Sydney, Australia, and later also in Spain, Belgium, Chile, Italy, Malta, Portugal, South Africa, Uruguay, Venezuela and Yugoslavia. The Mini Mark I had three major UK updates – the Mark II, the Clubman and the Mark III. Within these was a series of variations, including an estate car, a pick-up truck, a van and the Mini Moke – a jeep-like buggy."
1015,1161,/m/05wn0,Pump,https://en.wikipedia.org/wiki/Pump,Business & Industrial,,,"A pump is a device that moves fluids, or sometimes slurries, by mechanical action. Pumps can be classified into three major groups according to the method they use to move the fluid: direct lift, displacement, and gravity pumps. Pumps operate by some mechanism, and consume energy to perform mechanical work by moving the fluid. Pumps operate via many energy sources, including manual operation, electricity, engines, or wind power, come in many sizes, from microscopic for use in medical applications to large industrial pumps. Mechanical pumps serve in a wide range of applications such as pumping water from wells, aquarium filtering, pond filtering and aeration, in the car industry for water-cooling and fuel injection, in the energy industry for pumping oil and natural gas or for operating cooling towers. In the medical industry, pumps are used for biochemical processes in developing and manufacturing medicine, and as artificial replacements for body parts, in particular the artificial heart and penile prosthesis. Single stage pump - When in a casing only one impeller is revolving then it is called single stage pump."
1009,1161,/m/0jb2l,Thunderstorm,https://en.wikipedia.org/wiki/Thunderstorm,Science,,,"A thunderstorm, also known as an electrical storm, lightning storm, or thundershower, is a storm characterized by the presence of lightning and its acoustic effect on the Earth's atmosphere, known as thunder. Thunderstorms occur in association with a type of cloud known as a cumulonimbus. They are usually accompanied by strong winds, heavy rain, and sometimes snow, sleet, hail, or, in contrast, no precipitation at all. Thunderstorms may line up in a series or become a rainband, known as a squall line. Strong or severe thunderstorms, known as supercells, rotate as do cyclones. While most thunderstorms move with the mean wind flow through the layer of the troposphere that they occupy, vertical wind shear sometimes causes a deviation in their course at a right angle to the wind shear direction. Thunderstorms result from the rapid upward movement of warm, moist air, sometimes along a front. As the warm, moist air moves upward, it cools, condenses, and forms a cumulonimbus cloud that can reach heights of over 20 kilometres. As the rising air reaches its dew point temperature, water vapor condenses into water droplets or ice, reducing pressure locally within the thunderstorm cell."
995,1161,/m/03hfn0,Backpacking (wilderness),https://en.wikipedia.org/wiki/Backpacking_(wilderness),Hobbies & Leisure,Travel,,"Backpacking is the outdoor recreation of carrying gear on one's back, while hiking for more than a day. It is often but not always an extended journey, and may or may not involve camping outdoors. In North America tenting is common, where simple shelters and mountain huts found widely in Europe are rare. In New Zealand, tramping is an equivalent term though overnight huts are frequently used. Hill walking is the equivalent in Britain, though backpackers make use of all kinds of accommodation, in addition to camping. Backpackers use simple huts in South Africa. Similar terms used in other countries are trekking and bushwalking. Backpacking as a method of travel is a different activity, which mainly utilizes public transport during a journey which can last months."
986,1152,/m/02chd9,Brush,https://en.wikipedia.org/wiki/Brush,Arts & Entertainment,,,"A brush is a tool with bristles, wire or other filaments, used for cleaning, grooming hair, make up, painting, surface finishing and for many other purposes. It is one of the most basic and versatile tools known to mankind, and the average household may contain several dozen varieties. It generally consists of a handle or block to which filaments are affixed either parallel- or perpendicular-wise, depending on the way the brush is to be gripped during use. The material of both the block and bristles or filaments is chosen to withstand hazards of its application, such as corrosive chemicals, heat or abrasion."
1000,1152,/m/0hcjm,Brake,https://en.wikipedia.org/wiki/Brake,Autos & Vehicles,,,"A brake is a mechanical device that inhibits motion by absorbing energy from a moving system. It is used for slowing or stopping a moving vehicle, wheel, axle, or to prevent its motion, most often accomplished by means of friction."
985,1152,/m/03wb2z,Suite (hotel),https://en.wikipedia.org/wiki/Suite_(hotel),Travel,,,"A suite in a hotel or other public accommodation denotes a class of accommodations with more space than a typical hotel room. They can also be found onboard passenger ships. In luxury or upscale accommodations, such as Ritz Carlton, InterContinental, Marriott, or Embassy Suites, key features may include multiple rooms. Many independent properties have one or more honeymoon suites, and sometimes the best accommodation at a high-end hotel is called the presidential suite or royal suite. In upper-midscale accommodations, such as Comfort Suites, Hampton Inn & Suites, and Candlewood Suites, suites are usually one room with more space and furniture than a standard hotel room. In addition to one or more beds and bedroom fixtures, a suite includes a living area or sitting area with a couch that sometimes converts into a bed. Dining, office and kitchen facilities are also added in many suites. Some properties offer only suites. These suites are particularly marketed to business travelers who appreciate additional space and may use it to host small meetings or entertain clients."
980,1151,/m/05hhmd,Ollie (skateboarding),https://en.wikipedia.org/wiki/Ollie_(skateboarding),Sports,,,"The ollie is a skateboarding trick where the rider and board leap into the air without the use of the rider's hands. It is basically the combination of popping, kicking and jumping on the skateboard all at the same time. Originated in vertical skateboarding, and later on flat ground, it is not intuitively obvious how the liftoff is achieved, making the trick visually striking. The ollie is a fundamental trick in street skateboarding, and is used to leap onto, over, or off obstacles, or over gaps of unfriendly terrain such as grass or stairs. As so many other tricks depend on it - for example the kickflip and heelflip - the ollie is often the first trick to be learned by a new skateboarder. The ollie typically takes considerable practice to learn. This trick is also a registered trademark."
1016,1150,/m/07fbm7,Strawberry,https://en.wikipedia.org/wiki/Strawberry,Food & Drink,,,"The garden strawberry is a widely grown hybrid species of the genus Fragaria. It is cultivated worldwide for its fruit. The fruit is widely appreciated for its characteristic aroma, bright red color, juicy texture, and sweetness. It is consumed in large quantities, either fresh or in such prepared foods as preserves, fruit juice, pies, ice creams, milkshakes, and chocolates. Artificial strawberry flavorings and aromas are also widely used in many products like lip gloss, candy, hand sanitizers, perfume, and many others. The garden strawberry was first bred in Brittany, France, in the 1750s via a cross of Fragaria virginiana from eastern North America and Fragaria chiloensis, which was brought from Chile by Amédée-François Frézier in 1714. Cultivars of Fragaria × ananassa have replaced, in commercial production, the woodland strawberry, which was the first strawberry species cultivated in the early 17th century. Technically, the strawberry is an aggregate accessory fruit, meaning that the fleshy part is derived not from the plant's ovaries but from the receptacle that holds the ovaries."
1011,1148,/m/058hry,Smoothie,https://en.wikipedia.org/wiki/Smoothie,Food & Drink,,,"A smoothie is a thick beverage made from blended raw fruit or vegetables with other ingredients such as water, ice, dairy products or sweeteners."
999,1144,/m/02hq_z,Hot Wheels,https://en.wikipedia.org/wiki/Hot_Wheels,Hobbies & Leisure,Shopping,,"Hot Wheels is a brand of 1:64, 1:43, 1:18 and 1:50 scale die-cast toy cars introduced by American toy maker Mattel in 1968. It was the primary competitor of Matchbox until 1997, when Mattel bought Tyco Toys, then-owner of Matchbox. Many automobile manufacturers have licensed Hot Wheels to make scale models of their cars, allowing the use of original design blueprints and detailing. Although Hot Wheels were originally intended for children and young adults, they have become popular with adult collectors, for whom limited edition models are now made available."
1002,1143,/m/07_9_,Volcano,https://en.wikipedia.org/wiki/Volcano,Science,,,"A volcano is a rupture in the crust of a planetary-mass object, such as Earth, that allows hot lava, volcanic ash, and gases to escape from a magma chamber below the surface. Earth's volcanoes occur because its crust is broken into 17 major, rigid tectonic plates that float on a hotter, softer layer in its mantle. Therefore, on Earth, volcanoes are generally found where tectonic plates are diverging or converging. For example, a mid-oceanic ridge, such as the Mid-Atlantic Ridge, has volcanoes caused by divergent tectonic plates pulling apart; the Pacific Ring of Fire has volcanoes caused by convergent tectonic plates coming together. Volcanoes can also form where there is stretching and thinning of the crust's interior plates, e.g., in the East African Rift and the Wells Gray-Clearwater volcanic field and Rio Grande Rift in North America. This type of volcanism falls under the umbrella of ""plate hypothesis"" volcanism. Volcanism away from plate boundaries has also been explained as mantle plumes. These so-called ""hotspots"", for example Hawaii, are postulated to arise from upwelling diapirs with magma from the core–mantle boundary, 3,000 km deep in the Earth."
994,1142,/m/0k1tl,Pen,https://en.wikipedia.org/wiki/Pen,Business & Industrial,,,"A pen is a writing implement used to apply ink to a surface, such as paper, for writing or drawing. Historically, reed pens, quill pens, and dip pens were used, with a nib dipped in ink. Ruling pens allow precise adjustment of line width, and still find a few specialized uses, but technical pens such as the Rapidograph are more commonly used. Modern types also include ballpoint, rollerball, fountain, and felt or ceramic tip pens."
1013,1137,/m/020ys5,Condominium,https://en.wikipedia.org/wiki/Condominium,Real Estate,,,"A condominium, frequently shortened to condo, is a type of real estate divided into several units that are each separately owned. Residential condominiums are frequently constructed as apartment buildings, but there had been an increase in the number of ""detached condominiums"" which look exactly like single-family homes but in which the yards, building exteriors, and streets are jointly owned and jointly maintained by a community association. Unlike apartments, which are leased by their tenants, condominium units are owned outright. Additionally, the owners of the individual units also collectively own the common areas of the property, such as hallways, walkways, laundry rooms, etc.; as well as common utilities and amenities, such as the HVAC system, elevators, and so on. Many shopping malls are industrial condominia in which the individual retail and office spaces are owned by the businesses that occupy them while the common areas of the mall are collectively owned by all the business entities that own the individual spaces. The common areas, amenities and utilities are managed collectively by the owners through their owners' association."
1010,1136,/m/025t6n0,Video camera,https://en.wikipedia.org/wiki/Video_camera,Computers & Electronics,,,"A video camera is a camera used for electronic motion picture acquisition, initially developed for the television industry but now common in other applications as well. The earliest video cameras were those of John Logie Baird, based on the mechanical Nipkow disk and used in experimental broadcasts through the 1918s-1930s. All-electronic designs based on the video camera tube, such as Vladimir Zworykin's Iconoscope and Philo Farnsworth's image dissector, supplanted the Baird system by the 1930. These remained in wide use until the 1980s, when cameras based on solid-state image sensors such as CCDs eliminated common problems with tube technologies such as image burn-in and made digital video workflow practical. The transition to digital TV gave a boost to digital video cameras and by the 2010s, most video cameras were digital. With the advent of digital video capture, the distinction between professional video cameras and movie cameras has disappeared as the intermittent mechanism has become the same. Nowadays, mid-range cameras exclusively used for television and other work are termed professional video cameras."
992,1134,/m/0d4v4,Window,https://en.wikipedia.org/wiki/Window,Home & Garden,,,"A window is an opening in a wall, door, roof or vehicle that allows the passage of light and, if not closed or sealed, air and sound. Modern windows are usually glazed or covered in some other transparent or translucent material. Windows are held in place by frames. Many glazed windows may be opened, to allow ventilation, or closed, to exclude inclement weather. Windows often have a latch or similar mechanism to lock the window shut. Types include the eyebrow window, fixed windows, single-hung and double-hung sash windows, horizontal sliding sash windows, casement windows, awning windows, hopper windows, tilt and slide windows, tilt and turn windows, transom windows, sidelight windows, jalousie or louvered windows, clerestory windows, skylights, roof windows, roof lanterns, bay windows, oriel windows, thermal, or Diocletian, windows, picture windows, emergency exit windows, stained glass windows, French windows, and double- and triple paned windows. The Romans were the first known to use glass for windows, a technology likely first produced in Roman Egypt, in Alexandria ca. 100 AD. Paper windows were economical and widely used in ancient China, Korea and Japan."
1008,1127,/m/01h4t2,Tails (character),https://en.wikipedia.org/wiki/Tails_(character),Arts & Entertainment,Games,,"Miles Prower, more commonly known by his nickname Tails, is a fictional character in Sega's Sonic the Hedgehog series. He is a significant main character after the title character Sonic, who is also his best friend. Tails also appears in his own spin-off series in comic books, cartoons, as well as in an OVA. The name ""Miles Prower"" is a pun on ""miles per hour"", a reference to the famed speed of Sonic the Hedgehog. He is an 8-year-old fox with 2 tails, hence the nickname. He is known to be Sonic's sidekick and adopted younger brother as well as Sonic's best friend as well as a mechanical genius. He is able to use his two tails to propel himself into the air like a helicopter for a limited time. He debuted on October 16, 1992, with the release of the 8-bit version of Sonic the Hedgehog 2; the 16-bit version was released that November. When he was first introduced in Sonic the Hedgehog 2, Tails's fur was orange. The color was changed to yellow-orange for Sonic Adventure, and later to light yellow for Sonic Heroes. In 1993 and 1995 he starred in his own games: Tails and the Music Maker for the Pico; Tails Adventure, and Tails' Skypatrol for the Game Gear."
1036,1124,/m/01rmm7,Laser lighting display,https://en.wikipedia.org/wiki/Laser_lighting_display,Arts & Entertainment,Science,,"A laser lighting display or laser light show involves the use of laser light to entertain an audience. A laser light show may consist only of projected laser beams set to music, or may accompany another form of entertainment, typically musical performances. Laser light is useful in entertainment because the coherent nature of laser light allows a narrow beam to be produced, which allows the use of optical scanning to draw patterns or images on walls, ceilings or other surfaces including theatrical smoke and fog without refocusing for the differences in distance, as is common with video projection. This inherently more focused beam is also extremely visible, and is often used as an effect. Sometimes the beams are ""bounced"" to different positions with mirrors to create laser sculptures."
1025,1124,/m/021w6f,Tile,https://en.wikipedia.org/wiki/Tile,Business & Industrial,,,"A tile is a manufactured piece of hard-wearing material such as ceramic, stone, metal, or even glass, generally used for covering roofs, floors, walls, showers, or other objects such as tabletops. Alternatively, tile can sometimes refer to similar units made from lightweight materials such as perlite, wood, and mineral wool, typically used for wall and ceiling applications. In another sense, a tile is a construction tile or similar object, such as rectangular counters used in playing games. The word is derived from the French word tuile, which is, in turn, from the Latin word tegula, meaning a roof tile composed of fired clay. Tiles are often used to form wall and floor coverings, and can range from simple square tiles to complex mosaics. Tiles are most often made of ceramic, typically glazed for internal uses and unglazed for roofing, but other materials are also commonly used, such as glass, cork, concrete and other composite materials, and stone. Tiling stone is typically marble, onyx, granite or slate. Thinner tiles can be used on walls than on floors, which require more durable surfaces that will resist impacts."
1012,1122,/m/03p66g,Crossover (automobile),https://en.wikipedia.org/wiki/Crossover_(automobile),Autos & Vehicles,,,"A crossover or crossover utility vehicle, is a vehicle built on a car platform and combining, in highly variable degrees, features of a sport utility vehicle with features from a passenger vehicle, especially those of a station wagon or hatchback. Using the unibody construction typical of passenger vehicles instead of the body-on-frame platform used in light trucks and the original SUVs, the crossover combines SUV design features such as tall interior packaging, high H-point seating, high center of gravity, high ground-clearance or all-wheel-drive capability – with design features from an automobile such as a passenger vehicle's platform, independent rear suspension, car-like handling, lighter weight and better fuel economy than trucks or truck-based vehicles. A crossover may borrow features from a station wagon or hatchback, such as the two-box design of a shared passenger/cargo volume with rear access via a third or fifth door, a liftgate – and flexibility to allow configurations that favor either passenger or cargo volume, e.g., fold-down rear seats. Crossovers are offered with front wheel drive, rear wheel drive or all-wheel drive configurations."
990,1119,/m/02hj4,Dolphin,https://en.wikipedia.org/wiki/Dolphin,Pets & Animals,,,"Dolphins are a widely distributed and diverse group of aquatic mammals. They are an informal grouping within the order Cetacea, excluding whales and porpoises, so to zoologists the grouping is paraphyletic. The dolphins comprise the extant families Delphinidae, Platanistidae, Iniidae, and Pontoporiidae, and the extinct Lipotidae. There are 40 extant species of dolphins. Dolphins, alongside other cetaceans, belong to the clade Cetartiodactyla with even-toed ungulates. Their closest living relatives are the hippopotamuses, having diverged about 40 million years ago. Dolphins range in size from the 1.7 m long and 50 kg Maui's dolphin to the 9.5 m and 10 t killer whale. Several species exhibit sexual dimorphism, in that the males are larger than females. They have streamlined bodies and two limbs that are modified into flippers. Though not quite as flexible as seals, some dolphins can travel at 55.5 km/h. Dolphins use their conical shaped teeth to capture fast moving prey. They have well-developed hearing—their hearing, which is adapted for both air and water, is so well developed that some can survive even if they are blind. Some species are well adapted for diving to great depths."
1037,1117,/m/01llwg,Necklace,https://en.wikipedia.org/wiki/Necklace,Shopping,,,"A necklace is an article of jewellery which is worn around the neck. Necklaces are frequently formed from a metal jewellery chain. Others are woven or manufactured from cloth using string or twine. Common features of necklaces include colorful stones, wood, art glass, feathers, shells, beads or corals - a hugely wide variety of other adornments have also been used. If a necklace includes a primary hanging feature, it is called a pendant; if the pendant is itself a small container, it is called a locket. Necklaces are worn by both men and women in cultures around the world for purposes of adornment and social status. However, in Western society, the word necklace in English often carries a female connotation. Men in Western countries often call their neck jewelry chains instead."
1040,1115,/m/046d80l,Mini (marque),https://en.wikipedia.org/wiki/Mini_(marque),Autos & Vehicles,,,"Mini is a British automotive marque owned by BMW which specialises in small cars. The original Mini was a line of iconic British small cars manufactured by the British Motor Corporation, and its successors, from 1959 until 2000. Their models included the Morris Mini-Minor and the Austin Seven, the Countryman, Moke, 1275GT and Clubman. Performance versions of these models used the name Cooper, due to a partnership with racing legend John Cooper. The original two-door Mini continued in production until 2000. Development of a successor began in 1995 and the new generation car was launched in 2001. The current Mini range includes the Hardtop/Hatch/Convertible, Clubman, Countryman, Coupe/Roadster and Paceman. The Mini was originally a product of the British Motor Corporation, which in 1966 became part of British Motor Holdings. British Motor Holdings merged with Leyland Motors in 1968 to form British Leyland. Mini became a marque in its own right in 1969. In the 1980s, British Leyland was broken-up and in 1988 Rover Group, including Mini, was acquired by British Aerospace. In 1994, Rover Group was acquired by BMW."
1031,1111,/m/0g53cct,Lamborghini Aventador,https://en.wikipedia.org/wiki/Lamborghini_Aventador,Autos & Vehicles,,,"The Lamborghini Aventador is a mid-engined sports car produced by the Italian manufacturer Lamborghini. Launched on 28 February 2011 at the Geneva Motor Show, five months after its initial unveiling in Sant'Agata Bolognese, the vehicle, internally codenamed LB834, was designed to replace the then-decade-old Murciélago as the new flagship model. Soon after the Aventador unveiling, Lamborghini announced that it had already sold over 12 of the production vehicles, with deliveries starting in the second half of 2011. By March 2016, Lamborghini had already built 5,000 Aventadors, taking five years to achieve this milestone."
1019,1111,/m/07nvf,Tarot,https://en.wikipedia.org/wiki/Tarot,People & Society,,,"The tarot is a pack of playing cards, used from the mid-15th century in various parts of Europe to play games such as Italian tarocchini and French tarot. In the late 18th century, it began to be used for divination in the form of tarotology/cartomancy. Like common playing cards, the tarot has four suits. Each suit has 14 cards, ten cards numbering from one to ten and four face cards. In addition, the tarot has a separate 21-card trump suit and a single card known as the Fool. Depending on the game, the Fool may act as the top trump or may be played to avoid following suit. François Rabelais mentions tarau as one of the games played by Gargantua in his Gargantua and Pantagruel;. Tarot cards are used throughout much of Europe to play card games. In English-speaking countries, where these games are not played, tarot cards are used primarily for divinatory purposes. Occultists call the trump cards and the Fool ""the major arcana"" while the ten pip and four court cards in each suit are called minor arcana."
1052,1111,/m/022pgh,Electric locomotive,https://en.wikipedia.org/wiki/Electric_locomotive,Business & Industrial,,,"An electric locomotive is a locomotive powered by electricity from overhead lines, a third rail or on-board energy storage such as a battery or fuel cell. Electric locomotives with on-board fuelled prime movers, such as diesel engines or gas turbines, are classed as diesel-electric or gas turbine-electric locomotives because the electric generator/motor combination serves only as a power transmission system. Electricity is used to eliminate smoke and take advantage of the high efficiency of electric motors, but the cost of electrification means that usually only heavily used lines can be electrified."
1001,1110,/m/07m2y,Tuba,https://en.wikipedia.org/wiki/Tuba,Arts & Entertainment,,,"The tuba is the largest and lowest-pitched musical instrument in the brass family. Like all brass instruments, sound is produced by moving air past the lips, causing them to vibrate or ""buzz"" into a large cupped mouthpiece. It first appeared in the mid 19th-century, making it one of the newer instruments in the modern orchestra and concert band. The tuba largely replaced the ophicleide. Tuba is Latin for 'trumpet'. In America a person who plays the tuba is known as a tubaist or tubist. In the United Kingdom a person who plays the tuba in an orchestra is known simply as a tuba player; in a brass band or military band they are known as a bass player."
1055,1109,/m/0ph39,Canoe,https://en.wikipedia.org/wiki/Canoe,Hobbies & Leisure,,,"A canoe is a lightweight narrow boat, typically pointed at both ends and open on top, propelled by one or more seated or kneeling paddlers facing the direction of travel using a single-bladed paddle. In International Canoe Federation nomenclature used in some European countries such as the United Kingdom the term canoe refers to kayaks, while canoes are called Canadian canoes. Canoes are used for racing, whitewater canoeing, touring and camping, freestyle, and general recreation. The intended use of the canoe dictates its hull shape and length and construction material. Historically, canoes were dugouts or made of bark on a wood frame, but construction materials evolved to canvas on a wood frame, then to aluminum. Most modern canoes are made of molded plastic or composites such as fiberglass. Until the mid-1800s the canoe was an important means of transport for exploration and trade, but then transitioned to recreational or sporting use. Canoeing has been part of the Olympics since 1936. In places where the canoe played a key role in history, such as the northern United States, Canada, and New Zealand, the canoe remains an important theme in popular culture."
1032,1102,/m/05zpvls,Carp fishing,https://en.wikipedia.org/wiki/Carp_fishing,Hobbies & Leisure,,,"Carp is a common name for various species of freshwater fish of the family Cyprinidae, a very large group of fish native to Europe and Asia. They have been introduced to various locations around the world, though with mixed results. Izaak Walton said about carp in The Compleat Angler, ""The Carp is the queen of rivers; a stately, a good, and a very subtil fish; that was not at first bred, nor hath been long in England, but is now naturalised""."
1069,1099,/m/0q593,Dietary supplement,https://en.wikipedia.org/wiki/Dietary_supplement,Health,,,"A dietary supplement is intended to provide nutrients that may otherwise not be consumed in sufficient quantities. Supplements as generally understood include vitamins, minerals, fiber, fatty acids, or amino acids, among other substances. U.S. authorities define dietary supplements as foods, while elsewhere they may be classified as drugs or other products. There are more than 50,000 dietary supplements available. More than half of the U.S. adult population consume dietary supplements with most common ones being multivitamins. These products are not intended to prevent or treat any disease and in some circumstances are dangerous, according to the U.S. National Institutes of Health. For those who fail to consume a balanced diet, the agency says that certain supplements ""may have value."" Most supplements should be avoided, and usually people should not eat micronutrients except people with clearly shown deficiency. Those people should first consult a doctor. An exception is vitamin D, which is recommended in Nordic countries due to weak sunlight."
1058,1098,/m/01nz0z,Bar,https://en.wikipedia.org/wiki/Bar,Arts & Entertainment,,,"A bar is a retail business establishment that serves alcoholic beverages, such as beer, wine, liquor, cocktails, and other beverages such as mineral water and soft drinks and often sell snack foods such as crisps or peanuts, for consumption on premises. Some types of bars, such as pubs, may also serve food from a restaurant menu. The term ""bar"" also refers to the countertop and area where drinks are served. Bars provide stools or chairs that are placed at tables or counters for their patrons. Bars that offer entertainment or live music are often referred to as music bars, live venues, or nightclubs. Types of bars range from inexpensive dive bars to elegant places of entertainment often accompanying restaurants for dining. Many bars have a discount period, designated a ""happy hour"" to encourage off-peak-time patronage. Bars that fill to capacity sometimes implement a cover charge or a minimum drink purchase requirement during their peak hours. Bars may have bouncers to ensure patrons are of legal age, to eject drunk or belligerent patrons, and to collect cover charges."
1014,1096,/m/0284w,Desert,https://en.wikipedia.org/wiki/Desert,Science,,,"A desert is a barren area of land where little precipitation occurs and consequently living conditions are hostile for plant and animal life. The lack of vegetation exposes the unprotected surface of the ground to the processes of denudation. About one third of the land surface of the world is arid or semi-arid. This includes much of the polar regions where little precipitation occurs and which are sometimes called polar deserts or ""cold deserts"". Deserts can be classified by the amount of precipitation that falls, by the temperature that prevails, by the causes of desertification or by their geographical location. Deserts are formed by weathering processes as large variations in temperature between day and night put strains on the rocks which consequently break in pieces. Although rain seldom occurs in deserts, there are occasional downpours that can result in flash floods. Rain falling on hot rocks can cause them to shatter and the resulting fragments and rubble strewn over the desert floor is further eroded by the wind. This picks up particles of sand and dust and wafts them aloft in sand or dust storms."
1023,1095,/m/0dccjy,Lightning McQueen,https://en.wikipedia.org/wiki/Lightning_McQueen,Arts & Entertainment,,,"Lightning McQueen, typically referred to by his surname McQueen, is an anthropomorphic stock car in the animated Pixar film Cars, its sequels Cars 2, Cars 3, and TV shorts known as Cars Toons. The character is not named after actor and race driver Steve McQueen, but actually Pixar animator Glenn McQueen, who died in 2002. He is based on a Chevrolet Corvette, which is why late in the original film, during the scene where he helps restore the town to its 50's heyday, he is painted much like the 50's Chevrolet Corvette C1. His number was originally set to be 57, Lasseter's birth year, but was changed to 95, the release year of Pixar's first film Toy Story."
1030,1095,/m/09xp2,Sailor Moon (character),https://en.wikipedia.org/wiki/Sailor_Moon_(character),Arts & Entertainment,,,"Usagi Tsukino, better known as Sailor Moon, is a fictional super heroine who is also the protagonist and titular character in the Sailor Moon manga series written by Naoko Takeuchi. She is introduced in chapter #1, ""Usagi - Sailor Moon"", originally published in Japan's Nakayoshi on December 28, 1991, as a carefree schoolgirl who can transform into Sailor Moon, the de facto leader of the Sailor Soldiers. She is initially believed to be an Earthling, but is later revealed to be the princess of the moon kingdom, Silver Millennium. She later discovers her birth name, Princess Serenity. In Sailor Moon, Usagi meets Luna who is searching for the Moon Princess. Luna discovers that she is destined to save Earth from the forces of evil and gives her a brooch to transform into Sailor Moon, and asks her to form the Sailor Soldiers, find their princess and protect the ""Legendary Silver Crystal."" As Usagi matures, she becomes one of the universe's powerful warriors and protects her adopted home planet, Earth, from villains who wish to harm it. Usagi is depicted as carefree and cheerful when at ease but quickly serious and strategic-minded when fighting."
1061,1094,/m/025rs2z,Gold,https://en.wikipedia.org/wiki/Gold,Science,,,"Gold is a chemical element with the symbol Au and the atomic number 79. In its purest form, it is a bright, slightly reddish yellow, dense, soft, malleable, and ductile metal. Chemically, gold is a transition metal and a group 11 element. It is one of the least reactive chemical elements and is solid under standard conditions. Gold often occurs in free elemental form, as nuggets or grains, in rocks, in veins, and in alluvial deposits. It occurs in a solid solution series with the native element silver and also naturally alloyed with copper and palladium. Less commonly, it occurs in minerals as gold compounds, often with tellurium. Gold's atomic number of 79 makes it one of the higher numbered, naturally occurring elements. It is thought to have been produced in supernova nucleosynthesis, from the collision of neutron stars, and to have been present in the dust from which the Solar System formed. Because the Earth was molten when it was formed, almost all of the gold present in the early Earth probably sank into the planetary core."
1035,1093,/m/04qvtq,Police car,https://en.wikipedia.org/wiki/Police_car,Autos & Vehicles,Law & Government,,"A police car is a ground vehicle used by police for transportation during patrols and to enable them to respond to incidents. Typical uses of a police car include transporting officers so they can reach the scene of an incident quickly, transporting and temporarily detaining suspects in the back seats, as a location to use their police radio or laptop or to patrol an area, all while providing a visible deterrent to crime. Some police cars are specially adapted for certain locations or for certain operations. Police cars typically have rooftop flashing lights, a siren, and emblems or markings indicating that the vehicle is a police car. Some police cars may have reinforced bumpers and alley lights, for illuminating darkened allies. Terms for police cars include cruiser, squad car, area car and patrol car. In some places, a police car may also be informally known as a cop car, a black and white, a cherry top, a gumball machine, a jam sandwich or panda car. Depending on the configuration of the emergency lights and livery, a police car may be considered a marked or unmarked unit."
1034,1093,/m/09qck,Banana,https://en.wikipedia.org/wiki/Banana,Food & Drink,,,"The banana is an edible fruit – botanically a berry – produced by several kinds of large herbaceous flowering plants in the genus Musa. In some countries, bananas used for cooking may be called plantains, in contrast to dessert bananas. The fruit is variable in size, color and firmness, but is usually elongated and curved, with soft flesh rich in starch covered with a rind which may be green, yellow, red, purple, or brown when ripe. The fruits grow in clusters hanging from the top of the plant. Almost all modern edible parthenocarpic bananas come from two wild species – Musa acuminata and Musa balbisiana. The scientific names of most cultivated bananas are Musa acuminata, Musa balbisiana, and Musa × paradisiaca for the hybrid Musa acuminata × M. balbisiana, depending on their genomic constitution. The old scientific name Musa sapientum is no longer used. Musa species are native to tropical Indomalaya and Australia, and are likely to have been first domesticated in Papua New Guinea. They are grown in 135 countries, primarily for their fruit, and to a lesser extent to make fiber, banana wine and banana beer and as ornamental plants."
